date,dictatorship_basket_yield,democracy_basket_yield,dictatorship_duration,democracy_duration,dictatorship_price_return,dictatorship_carry,dictatorship_total_return,democracy_price_return,democracy_carry,democracy_total_return,index_return,cumulative_index
2011-04-01,4.091740855430147,3.755860461823543,7.916371506905264,7.941460502120193,0.001758485813567753,0.0007911450261533286,0.0025496308397210815,-0.001515739515617517,0.0007186103950556058,-0.0007971291205619113,0.003346759960282993,92.9771040107854
2011-04-08,4.261327150524438,3.8179069394336866,7.916371506905264,7.9503777757769445,-0.013425081144460733,0.0007868732414288744,-0.01263820790303186,-0.004932929366569265,0.000722280858042989,-0.004210648508526277,-0.008427559394505582,92.19353394440539
2011-04-15,4.391942774890575,3.735982829101277,7.916371506905264,7.9503777757769445,-0.010340018070887292,0.0008194859904854689,-0.009520532080401822,0.006513276260870889,0.0007342128729680166,0.007247489133838906,-0.01676802121424073,90.64763081140977
2011-04-22,4.209925210151228,3.729709260745002,7.909114204759293,7.9503777757769445,0.01439597706795663,0.0008446043797866491,0.01524058144774328,0.0004987723843454374,0.0007184582363656301,0.0012172306207110675,0.014023350827032212,91.91881433991746
2011-04-29,4.189267098403172,3.6786355851744634,7.916371506905264,7.9503777757769445,0.0016353728722877706,0.0008096010019521592,0.00244497387423993,0.004060550151832533,0.0007172517809125005,0.004777801932745034,-0.002332828058505104,91.70438355072078
2011-05-06,4.219209212702436,3.5479820235211363,7.909114204759293,7.952380032063036,-0.0023681560152483848,0.0008056282881544561,-0.0015625277270939287,0.01039006774809835,0.0007074299202258583,0.011097497668324208,-0.012660025395418138,90.5434037260975
2011-05-13,4.144334586418131,3.5430630486302435,7.909114204759293,7.952380032063036,0.005921919703212452,0.0008113863870581608,0.006733306090270613,0.0003911755770055599,0.0006823042352925262,0.001073479812298086,0.005659826277972527,91.05586366180354
2011-05-20,4.333924329422907,3.5230725037281623,7.909114204759293,7.952380032063036,-0.014994869294757424,0.0007969874204650252,-0.0141978818742924,0.0015897241010936992,0.0006813582785827391,0.0022710823796764385,-0.016468964253968838,89.55626789804305
2011-05-27,4.1540439051891305,3.485481901055137,7.909114204759293,7.952380032063036,0.01422694818465492,0.0008334469864274822,0.015060395171082402,0.002989347580901798,0.0006775139430246466,0.0036668615239264443,0.011393533647155958,90.5766302496531
2011-06-03,4.192321386900433,3.4201420793236834,7.909114204759293,8.248608034144743,-0.0030274097432527857,0.0007988545971517558,-0.00222855514610103,0.005389625784836551,0.0006702849809721418,0.0060599107658086925,-0.008288465911909723,89.82588893741321
2011-06-10,4.164647213651732,3.412869979562086,7.909114204759293,8.248608034144743,0.0021887819674627005,0.0008062156513270064,0.002994997618789707,0.0005998470051861599,0.0006577196306391699,0.0012575666358253298,0.0017374309829643773,89.98195521992538
2011-06-17,4.2080113750234,3.3915425921645674,7.909114204759293,8.248608034144743,-0.0034297210468212996,0.0008008936949330254,-0.002628827351888274,0.0017592125903448748,0.0006563211499157858,0.0024155337402606606,-0.005044361092148935,89.5280537460185
2011-06-24,4.232060184861655,3.361650246172562,7.916371506905264,8.248608034144743,-0.001903793129785429,0.0008092329567352691,-0.0010945601730501598,0.0024657024530909113,0.0006522197292624168,0.003117922182353328,-0.004212482355403488,89.15091839929978
2011-07-01,4.179771345219721,3.555653946665899,7.916371506905264,7.948612108054899,0.00413937880270542,0.0008138577278580105,0.004953236530563431,-0.015420601627487951,0.0006464712011870313,-0.01477413042630092,0.01972736695686435,90.90963128110423
